ShipDate,OrderNumber,ItemCode,ItemDescription,OrderLocation,SKUCode,Department,UnitsSold,TotalNetRevenue,TotalCOGS,GrossMarginDollars,GrossMarginPercent,CurrentAverageCost,CurrentRetailPriceEach,Current_GM_Each,Class,Category,Sub_Class,Quarter
2/1/2007  12:00:00 AM,G0807021,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",213 - Santa Monica Studio,101738,LIGHTING,1.00,300.00,155.86,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/2/2007  12:00:00 AM,G0811010,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",200 - DWR Call Center,101738,LIGHTING,1.00,55.68,28.93,26.75,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/2/2007  12:00:00 AM,G0811010,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",200 - DWR Call Center,101738,LIGHTING,1.00,244.32,126.93,117.38,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/2/2007  12:00:00 AM,WEB0811148,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",205 - zz_Website - dwr.com,101738,LIGHTING,1.00,300.00,155.86,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/2/2007  12:00:00 AM,G0807643,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",214 - Beverly Hills Studio,101738,LIGHTING,1.00,279.00,155.86,123.14,44.13,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/2/2007  12:00:00 AM,G0811091,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",285 - FlatIron Studio,101738,LIGHTING,1.00,300.00,155.86,144.13,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/5/2007  12:00:00 AM,WEB0811368,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",205 - zz_Website - dwr.com,101738,LIGHTING,1.00,300.00,155.86,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/5/2007  12:00:00 AM,WEB0811803,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",205 - zz_Website - dwr.com,101738,LIGHTING,1.00,300.00,155.86,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/5/2007  12:00:00 AM,WEB0812394,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",205 - zz_Website - dwr.com,101738,LIGHTING,1.00,300.00,155.86,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/5/2007  12:00:00 AM,WEB0812404,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",205 - zz_Website - dwr.com,101738,LIGHTING,1.00,300.00,155.86,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/5/2007  12:00:00 AM,G0812970,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",221 - Soho Studio,101738,LIGHTING,1.00,300.00,155.87,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/5/2007  12:00:00 AM,G0812577,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",223 - Chelsea Studio,101738,LIGHTING,1.00,300.00,155.86,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/5/2007  12:00:00 AM,G0812243,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",234 - North Avenue Studio,101738,LIGHTING,1.00,300.00,155.86,144.13,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/7/2007  12:00:00 AM,WEB0813267,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",205 - zz_Website - dwr.com,101738,LIGHTING,1.00,300.00,155.87,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/7/2007  12:00:00 AM,G0812837,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",231 - Philadelphia Studio,101738,LIGHTING,1.00,300.00,155.87,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/7/2007  12:00:00 AM,G0811922,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",252 - Scottsdale Studio,101738,LIGHTING,1.00,300.00,155.87,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/7/2007  12:00:00 AM,G0809915,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",272 - East Hampton Studio,101738,LIGHTING,3.00,900.00,467.60,432.41,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/8/2007  12:00:00 AM,G0813951,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",200 - DWR Call Center,101738,LIGHTING,1.00,180.00,155.86,24.14,13.41,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/8/2007  12:00:00 AM,G0813968,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",229 - Columbus Ave Studio,101738,LIGHTING,1.00,300.00,155.87,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/8/2007  12:00:00 AM,G0813647,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",237 - San Jose Studio,101738,LIGHTING,1.00,300.00,155.87,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/8/2007  12:00:00 AM,G0813089,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",242 - LA - Beverly Blvd Studio,101738,LIGHTING,1.00,300.00,155.86,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/12/2007  12:00:00 AM,WEB0814893,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",205 - zz_Website - dwr.com,101738,LIGHTING,1.00,300.00,155.87,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/12/2007  12:00:00 AM,WEB0816015,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",205 - zz_Website - dwr.com,101738,LIGHTING,1.00,300.00,155.87,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/12/2007  12:00:00 AM,G0813481,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",225 - East 62nd Studio,101738,LIGHTING,1.00,300.00,155.86,144.13,48.04,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/12/2007  12:00:00 AM,G0815598,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",226 - Coral Gables Studio,101738,LIGHTING,1.00,289.97,155.87,134.11,46.25,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/12/2007  12:00:00 AM,G0816036,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",229 - Columbus Ave Studio,101738,LIGHTING,1.00,300.00,155.87,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/12/2007  12:00:00 AM,G0814282,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",232 - Boston Studio,101738,LIGHTING,1.00,279.00,155.87,123.14,44.13,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/12/2007  12:00:00 AM,G0816403,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",242 - LA - Beverly Blvd Studio,101738,LIGHTING,2.00,600.00,311.73,288.27,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/12/2007  12:00:00 AM,G0816507,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",244 - Seattle Studio,101738,LIGHTING,1.00,300.00,155.87,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/12/2007  12:00:00 AM,G0815795,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",267 - Tigard Studio,101738,LIGHTING,1.00,276.92,155.87,121.06,43.71,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/12/2007  12:00:00 AM,G0815258,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",275 - Santa Barbara Studio,101738,LIGHTING,1.00,300.00,155.87,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/13/2007  12:00:00 AM,G0816568,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",200 - DWR Call Center,101738,LIGHTING,1.00,300.00,155.87,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/13/2007  12:00:00 AM,G0817062,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",234 - North Avenue Studio,101738,LIGHTING,1.00,237.15,155.87,81.29,34.28,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/13/2007  12:00:00 AM,G0816962,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",238 - San Diego Studio,101738,LIGHTING,1.00,300.00,155.87,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/13/2007  12:00:00 AM,G0817121,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",238 - San Diego Studio,101738,LIGHTING,1.00,279.00,155.87,123.14,44.13,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/13/2007  12:00:00 AM,G0804204,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",244 - Seattle Studio,101738,LIGHTING,1.00,300.00,155.87,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/13/2007  12:00:00 AM,G0816271,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",262 - Roslyn Studio,101738,LIGHTING,1.00,300.00,155.86,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/13/2007  12:00:00 AM,G0816970,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",292 - Lafayette Studio,101738,LIGHTING,1.00,300.00,155.87,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/14/2007  12:00:00 AM,G0817687,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",200 - DWR Call Center,101738,LIGHTING,3.00,900.00,467.60,432.41,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/14/2007  12:00:00 AM,G0817687,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",200 - DWR Call Center,101738,LIGHTING,3.00,900.00,467.60,432.41,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/14/2007  12:00:00 AM,WEB0817307,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",205 - zz_Website - dwr.com,101738,LIGHTING,3.00,900.00,467.60,432.41,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/15/2007  12:00:00 AM,G0816790,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",200 - DWR Call Center,101738,LIGHTING,1.00,300.00,155.87,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/15/2007  12:00:00 AM,WEB0817617,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",205 - zz_Website - dwr.com,101738,LIGHTING,1.00,300.00,155.87,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/15/2007  12:00:00 AM,G0812759,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",211 - Palo Alto Studio,101738,LIGHTING,4.00,"1,184.96",623.46,561.50,47.39,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/15/2007  12:00:00 AM,G0817747,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",216 - Portland Studio,101738,LIGHTING,1.00,300.00,155.87,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/16/2007  12:00:00 AM,G0818385,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",200 - DWR Call Center,101738,LIGHTING,1.00,300.00,155.86,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/16/2007  12:00:00 AM,WEB0818049,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",205 - zz_Website - dwr.com,101738,LIGHTING,1.00,300.00,155.86,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/16/2007  12:00:00 AM,G0818670,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",223 - Chelsea Studio,101738,LIGHTING,2.00,600.00,311.73,288.27,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/20/2007  12:00:00 AM,WEB0818535,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",205 - zz_Website - dwr.com,101738,LIGHTING,1.00,300.00,155.86,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/20/2007  12:00:00 AM,WEB0818920,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",205 - zz_Website - dwr.com,101738,LIGHTING,1.00,300.00,155.86,144.13,48.04,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/20/2007  12:00:00 AM,WEB0819201,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",205 - zz_Website - dwr.com,101738,LIGHTING,2.00,600.00,311.73,288.27,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/20/2007  12:00:00 AM,G0819016,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",222 - South Beach Studio,101738,LIGHTING,1.00,300.00,155.87,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/20/2007  12:00:00 AM,G0820447,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",234 - North Avenue Studio,101738,LIGHTING,1.00,300.00,155.87,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/20/2007  12:00:00 AM,G0819682,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",245 - Minneapolis Studio,101738,LIGHTING,1.00,300.00,155.86,144.13,48.04,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/20/2007  12:00:00 AM,G0820079,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",248 - Atlanta Studio,101738,LIGHTING,1.00,270.00,155.87,114.14,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/20/2007  12:00:00 AM,G0819877,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",252 - Scottsdale Studio,101738,LIGHTING,1.00,300.00,155.86,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/20/2007  12:00:00 AM,G0819402,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",271 - Potrero Studio,101738,LIGHTING,1.00,300.00,155.87,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/21/2007  12:00:00 AM,WEB0819928,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",205 - zz_Website - dwr.com,101738,LIGHTING,1.00,300.00,155.87,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/21/2007  12:00:00 AM,G0821365,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",222 - South Beach Studio,101738,LIGHTING,1.00,300.00,155.86,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/21/2007  12:00:00 AM,G0820484,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",230 - Berkeley Studio,101738,LIGHTING,1.00,270.00,155.86,114.13,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/22/2007  12:00:00 AM,WEB0820561,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",205 - zz_Website - dwr.com,101738,LIGHTING,1.00,300.00,155.86,144.13,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/23/2007  12:00:00 AM,WEB0821595,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",205 - zz_Website - dwr.com,101738,LIGHTING,2.00,600.00,311.73,288.27,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/26/2007  12:00:00 AM,WEB0821549,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",205 - zz_Website - dwr.com,101738,LIGHTING,1.00,300.00,155.86,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/26/2007  12:00:00 AM,WEB0821592,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",205 - zz_Website - dwr.com,101738,LIGHTING,1.00,300.00,155.86,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/26/2007  12:00:00 AM,G0821681,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",234 - North Avenue Studio,101738,LIGHTING,1.00,300.00,155.87,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/26/2007  12:00:00 AM,G0823689,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",271 - Potrero Studio,101738,LIGHTING,1.00,300.00,155.87,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/27/2007  12:00:00 AM,WEB0823576,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",205 - zz_Website - dwr.com,101738,LIGHTING,1.00,300.00,155.86,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/27/2007  12:00:00 AM,G0823371,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",229 - Columbus Ave Studio,101738,LIGHTING,1.00,300.00,155.87,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/27/2007  12:00:00 AM,G0816407,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",244 - Seattle Studio,101738,LIGHTING,1.00,300.00,155.87,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/28/2007  12:00:00 AM,G0823761,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",200 - DWR Call Center,101738,LIGHTING,1.00,300.00,155.86,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
2/28/2007  12:00:00 AM,G0824185,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",285 - FlatIron Studio,101738,LIGHTING,1.00,300.00,155.87,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/1/2007  12:00:00 AM,WEB0824525,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",205 - zz_Website - dwr.com,101738,LIGHTING,1.00,300.00,155.86,144.14,48.05,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/2/2007  12:00:00 AM,WEB0825965,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",205 - zz_Website - dwr.com,101738,LIGHTING,1.00,270.00,155.86,114.14,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/2/2007  12:00:00 AM,G0822985,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",215 - Newport Beach Studio,101738,LIGHTING,1.00,270.00,155.87,114.13,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/2/2007  12:00:00 AM,G0823544,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",237 - San Jose Studio,101738,LIGHTING,1.00,270.00,155.87,114.13,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/2/2007  12:00:00 AM,G0824283,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",244 - Seattle Studio,101738,LIGHTING,1.00,270.00,155.87,114.13,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/4/2007  12:00:00 AM,G0824546,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",200 - DWR Call Center,101738,LIGHTING,1.00,180.00,155.87,24.13,13.41,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/4/2007  12:00:00 AM,WEB0826960,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",205 - zz_Website - dwr.com,101738,LIGHTING,1.00,270.00,155.87,114.13,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/4/2007  12:00:00 AM,WEB0827946,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",205 - zz_Website - dwr.com,101738,LIGHTING,1.00,270.00,155.87,114.13,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/4/2007  12:00:00 AM,G0826863,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",213 - Santa Monica Studio,101738,LIGHTING,1.00,270.00,155.87,114.13,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/4/2007  12:00:00 AM,G0827340,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",226 - Coral Gables Studio,101738,LIGHTING,1.00,270.00,155.87,114.13,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/4/2007  12:00:00 AM,G0827647,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",226 - Coral Gables Studio,101738,LIGHTING,1.00,270.00,155.87,114.13,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/4/2007  12:00:00 AM,G0823735,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",230 - Berkeley Studio,101738,LIGHTING,3.00,810.00,467.61,342.39,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/4/2007  12:00:00 AM,G0827766,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",230 - Berkeley Studio,101738,LIGHTING,1.00,270.00,155.87,114.13,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/4/2007  12:00:00 AM,G0827849,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",242 - LA - Beverly Blvd Studio,101738,LIGHTING,1.00,270.00,155.87,114.13,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/4/2007  12:00:00 AM,G0827391,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",244 - Seattle Studio,101738,LIGHTING,1.00,66.59,38.44,28.15,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/4/2007  12:00:00 AM,G0827391,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",244 - Seattle Studio,101738,LIGHTING,1.00,203.41,117.43,85.98,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/4/2007  12:00:00 AM,G0826343,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",248 - Atlanta Studio,101738,LIGHTING,1.00,270.00,155.87,114.13,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/4/2007  12:00:00 AM,G0827096,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",248 - Atlanta Studio,101738,LIGHTING,1.00,270.00,155.87,114.13,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/4/2007  12:00:00 AM,G0827667,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",248 - Atlanta Studio,101738,LIGHTING,1.00,270.00,155.87,114.13,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/4/2007  12:00:00 AM,G0827195,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",257 - Westport Studio,101738,LIGHTING,1.00,270.00,155.87,114.13,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/4/2007  12:00:00 AM,G0826570,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",264 - Columbus Studio,101738,LIGHTING,1.00,270.00,155.87,114.13,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/4/2007  12:00:00 AM,G0827763,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",285 - FlatIron Studio,101738,LIGHTING,1.00,270.00,155.87,114.13,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/5/2007  12:00:00 AM,WEB0828081,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",205 - zz_Website - dwr.com,101738,LIGHTING,1.00,270.00,155.87,114.13,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/5/2007  12:00:00 AM,G0827386,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",221 - Soho Studio,101738,LIGHTING,2.00,540.00,311.74,228.26,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/5/2007  12:00:00 AM,G0825004,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",227 - Brooklyn Heights Studio,101738,LIGHTING,1.00,270.00,155.87,114.13,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/5/2007  12:00:00 AM,G0828272,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",227 - Brooklyn Heights Studio,101738,LIGHTING,2.00,540.00,311.74,228.26,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/5/2007  12:00:00 AM,G0829024,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",227 - Brooklyn Heights Studio,101738,LIGHTING,1.00,270.00,155.87,114.13,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/5/2007  12:00:00 AM,G0829258,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",242 - LA - Beverly Blvd Studio,101738,LIGHTING,1.00,270.00,155.87,114.13,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/5/2007  12:00:00 AM,G0828766,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",252 - Scottsdale Studio,101738,LIGHTING,1.00,270.00,155.87,114.13,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/5/2007  12:00:00 AM,G0828899,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",267 - Tigard Studio,101738,LIGHTING,1.00,270.00,155.87,114.13,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/5/2007  12:00:00 AM,G0820991,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",286 - St. Louis Studio,101738,LIGHTING,1.00,300.00,155.87,144.13,48.04,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/6/2007  12:00:00 AM,G0827065,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",200 - DWR Call Center,101738,LIGHTING,1.00,270.00,155.87,114.13,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/6/2007  12:00:00 AM,WEB0827796,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",205 - zz_Website - dwr.com,101738,LIGHTING,1.00,270.00,155.87,114.13,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/6/2007  12:00:00 AM,WEB0829215,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",205 - zz_Website - dwr.com,101738,LIGHTING,1.00,270.00,155.87,114.13,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/6/2007  12:00:00 AM,G0829443,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",221 - Soho Studio,101738,LIGHTING,1.00,270.00,155.87,114.13,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
3/6/2007  12:00:00 AM,G0829109,0096 WHITE,"Nelson Saucer Pendant Lamp - Med, White",225 - East 62nd Studio,101738,LIGHTING,1.00,270.00,155.87,114.13,42.27,156.94,300.00,52.31,PENDANTS,MISC,MISC,Q1 07
